Date,COPEL,SANEPAR,VIVO,GRENDENE,BRADESCO,PRIO,WEGE,BOVA
2015-02-27,3.434000015258789,1.8333330154418945,43.5,5.436666011810303,14.739041328430176,0.5379999876022339,5.880768775939941,50.0099983215332
2015-03-02,3.4049999713897705,1.7833329439163208,43.0,5.416666030883789,14.539122581481934,0.4860000014305115,5.976922988891602,49.59000015258789
2015-03-03,3.367000102996826,1.7766660451889038,41.77000045776367,5.480000019073486,14.562643051147461,0.5,6.0961527824401855,49.83000183105469
2015-03-04,3.2760000228881836,1.766666054725647,40.20000076293945,5.5233330726623535,14.2608060836792,0.5,6.086537837982178,49.06999969482422
2015-03-05,3.240000009536743,1.7333329916000366,40.599998474121094,5.566666126251221,14.237285614013672,0.4880000054836273,6.019229888916016,48.95000076293945
2015-03-06,3.2860000133514404,1.7633329629898071,41.0,5.533332824707031,14.064807891845703,0.48899999260902405,6.050000190734863,48.54999923706055
2015-03-09,3.1619999408721924,1.7166659832000732,40.400001525878906,5.533332824707031,13.661052703857422,0.4749999940395355,5.973075866699219,47.75
2015-03-10,3.2170000076293945,1.5633330345153809,40.459999084472656,5.436666011810303,13.206336975097656,0.4490000009536743,5.90384578704834,46.95000076293945
2015-03-11,3.2149999141693115,1.613332986831665,41.09000015258789,5.639999866485596,13.602252960205078,0.460999995470047,5.986537933349609,47.52000045776367
2015-03-12,3.315999984741211,1.6399999856948853,42.0,5.7733330726623535,13.35921573638916,0.44999998807907104,6.086537837982178,47.45000076293945
2015-03-13,3.2149999141693115,1.649999976158142,42.470001220703125,6.0,13.194578170776367,0.4309999942779541,6.057692050933838,47.209999084472656
2015-03-16,3.253999948501587,1.6399999856948853,42.0,5.690000057220459,13.390576362609863,0.41600000858306885,5.90384578704834,47.380001068115234
2015-03-17,3.305000066757202,1.6399999856948853,42.150001525878906,5.690000057220459,13.915849685668945,0.492000013589859,5.9211530685424805,48.91999816894531
2015-03-18,3.4089999198913574,1.7300000190734863,42.88999938964844,5.8866658210754395,14.464644432067871,0.5099999904632568,6.007691860198975,50.099998474121094
2015-03-19,3.3499999046325684,1.7333329916000366,41.59000015258789,5.800000190734863,14.221607208251953,0.47200000286102295,5.978846073150635,49.54999923706055
2015-03-20,3.436000108718872,1.7833329439163208,40.599998474121094,5.763332843780518,14.441123962402344,0.4620000123977661,6.036538124084473,50.31999969482422
2015-03-23,3.4639999866485596,1.766666054725647,39.75,5.820000171661377,14.405844688415527,0.48399999737739563,5.932692050933838,50.43000030517578
2015-03-24,3.3989999294281006,1.7333329916000366,40.31999969482422,5.760000228881836,14.268646240234375,0.49799999594688416,5.913461208343506,50.040000915527344
2015-03-25,3.375,1.766666054725647,40.970001220703125,5.8333330154418945,14.27648639678955,0.5070000290870667,5.955769062042236,50.290000915527344
2015-03-26,3.2990000247955322,1.7333329916000366,39.5,5.683332920074463,13.837450981140137,0.5009999871253967,5.848075866699219,49.11000061035156
2015-03-27,3.305999994277954,1.7166659832000732,39.06999969482422,5.616665840148926,13.45329475402832,0.4819999933242798,5.959615230560303,48.65999984741211
2015-03-30,3.3980000019073486,1.7333329916000366,39.709999084472656,5.559999942779541,13.7355318069458,0.47200000286102295,6.12307596206665,49.81999969482422
2015-03-31,3.390000104904175,1.7000000476837158,40.72999954223633,5.449999809265137,13.90017032623291,0.45100000500679016,6.115384101867676,49.5
2015-04-01,3.5199999809265137,1.72666597366333,40.4900016784668,5.603332996368408,14.351749420166016,0.460999995470047,6.2192301750183105,50.79999923706055
2015-04-02,3.571000099182129,1.7300000190734863,40.689998626708984,5.53000020980835,14.492868423461914,0.4869999885559082,6.215384006500244,51.5
2015-04-06,3.674999952316284,1.7333329916000366,40.0,5.599999904632568,14.633986473083496,0.48399999737739563,6.230769157409668,52.099998474121094
2015-04-07,3.507999897003174,1.7300000190734863,38.7599983215332,5.646666049957275,14.713953018188477,0.4650000035762787,6.257691860198975,52.20000076293945
2015-04-08,3.494999885559082,1.7333329916000366,39.0099983215332,5.666666030883789,14.709248542785645,0.4690000116825104,6.25,52.220001220703125
2015-04-09,3.4130001068115234,1.7300000190734863,39.5,5.633333206176758,14.445828437805176,0.4569999873638153,6.169229984283447,52.27000045776367
2015-04-10,3.569999933242798,1.7166659832000732,39.25,5.603332996368408,14.502276420593262,0.46399998664855957,6.199999809265137,52.650001525878906
2015-04-13,3.640000104904175,1.7000000476837158,39.20000076293945,5.533332824707031,14.539907455444336,0.4569999873638153,6.188460826873779,52.61000061035156
2015-04-14,3.5220000743865967,1.666666030883789,38.400001525878906,5.599999904632568,14.74217700958252,0.45100000500679016,6.25,52.529998779296875
